id	Name	Organism
T09648	(name)	(organism)
T09706	(name)	(organism)
T09707	(name)	(organism)
T09708	(name)	(organism)
T09709	(name)	(organism)
T09710	(name)	(organism)
T09711	(name)	(organism)
T09712	(name)	(organism)
T09713	(name)	(organism)
T09714	(name)	(organism)
T09715	(name)	(organism)
T09716	(name)	(organism)
T09717	(name)	(organism)
T09718	(name)	(organism)
T09719	(name)	(organism)
T09720	(name)	(organism)
T09721	(name)	(organism)
T09722	(name)	(organism)
T09723	(name)	(organism)
T09724	(name)	(organism)
T09725	(name)	(organism)
T09726	(name)	(organism)
T09727	(name)	(organism)
T09728	(name)	(organism)
T09729	(name)	(organism)
T09759	(name)	(organism)
T09760	(name)	(organism)
T09761	(name)	(organism)
T09762	(name)	(organism)
T09763	(name)	(organism)
T09764	(name)	(organism)
T09765	(name)	(organism)
T09766	(name)	(organism)
T09767	(name)	(organism)
T09768	(name)	(organism)
T09769	(name)	(organism)
T09804	(name)	(organism)
T09805	(name)	(organism)
T09806	(name)	(organism)
T09807	(name)	(organism)
T09808	(name)	(organism)
T09809	(name)	(organism)
T09810	(name)	(organism)
T09811	(name)	(organism)
T09812	(name)	(organism)
T09813	(name)	(organism)
T09814	(name)	(organism)
T09815	(name)	(organism)
T09816	(name)	(organism)
T09817	(name)	(organism)
T09818	(name)	(organism)
T09819	(name)	(organism)
T09820	(name)	(organism)
T09821	(name)	(organism)
T09822	(name)	(organism)
T09823	(name)	(organism)
T09824	(name)	(organism)
T09835	(name)	(organism)
T09836	(name)	(organism)
T09837	(name)	(organism)
T09838	(name)	(organism)
T09839	(name)	(organism)
T09840	(name)	(organism)
T09841	(name)	(organism)
T09846	(name)	(organism)
T09856	(name)	(organism)
T09877	(name)	(organism)
T09883	(name)	(organism)
T09884	(name)	(organism)
T09892	(name)	(organism)
T09895	(name)	(organism)
T09923	(name)	(organism)
T09925	(name)	(organism)
T09928	(name)	(organism)
T09931	(name)	(organism)
T09932	(name)	(organism)
T09933	(name)	(organism)
T09934	(name)	(organism)
T09943	(name)	(organism)
T09949	(name)	(organism)
T09960	(name)	(organism)
T09970	(name)	(organism)
T09976	(name)	(organism)
T09977	(name)	(organism)
T09983	(name)	(organism)
T09985	(name)	(organism)
T09986	(name)	(organism)
T09990	(name)	(organism)
T09998	(name)	(organism)
T10000	(name)	(organism)
T10002	(name)	(organism)
T10006	(name)	(organism)
T10018	(name)	(organism)
T10024	(name)	(organism)
T10036	(name)	(organism)
T10054	(name)	(organism)
T10055	(name)	(organism)
T10059	(name)	(organism)
T10067	(name)	(organism)
T10068	(name)	(organism)
T10095	(name)	(organism)
T10096	(name)	(organism)
T10097	(name)	(organism)
T10098	(name)	(organism)
T10108	(name)	(organism)
T10109	(name)	(organism)
T10110	(name)	(organism)
T10111	(name)	(organism)
T10112	(name)	(organism)
T10113	(name)	(organism)
T10115	(name)	(organism)
T10124	(name)	(organism)
T10125	(name)	(organism)
T10130	(name)	(organism)
T10136	(name)	(organism)
T10143	(name)	(organism)
T10154	(name)	(organism)
T10162	(name)	(organism)
T10180	(name)	(organism)
T10182	(name)	(organism)
T10191	(name)	(organism)
T10192	(name)	(organism)
T10194	(name)	(organism)
T10196	(name)	(organism)
T10206	(name)	(organism)
T10207	(name)	(organism)
T10210	(name)	(organism)
T10258	(name)	(organism)
T10268	(name)	(organism)
T10273	(name)	(organism)
T10275	(name)	(organism)
T10276	(name)	(organism)
T10289	(name)	(organism)
T10291	(name)	(organism)
T10292	(name)	(organism)
T10298	(name)	(organism)
T10300	(name)	(organism)
T10302	(name)	(organism)
T10304	(name)	(organism)
T10308	(name)	(organism)
T10309	(name)	(organism)
T10312	(name)	(organism)
T10317	(name)	(organism)
T10319	(name)	(organism)
T10322	(name)	(organism)
T10327	(name)	(organism)
T10329	(name)	(organism)
T10331	(name)	(organism)
T10333	(name)	(organism)
T10339	(name)	(organism)
T10341	(name)	(organism)
T10348	(name)	(organism)
T10353	(name)	(organism)
T10359	(name)	(organism)
T10360	(name)	(organism)
T10364	(name)	(organism)
T10365	(name)	(organism)
T10367	(name)	(organism)
T10370	(name)	(organism)
T10371	(name)	(organism)
T10372	(name)	(organism)
T10378	(name)	(organism)
T10385	(name)	(organism)
T10386	(name)	(organism)
T10389	(name)	(organism)
T10390	(name)	(organism)
T10394	(name)	(organism)
T10395	(name)	(organism)
T10396	(name)	(organism)
T10400	(name)	(organism)
T10402	(name)	(organism)
T10404	(name)	(organism)
T10405	(name)	(organism)
T10406	(name)	(organism)
T10416	(name)	(organism)
T10417	(name)	(organism)
T10420	(name)	(organism)
T10422	(name)	(organism)
T10425	(name)	(organism)
T10433	(name)	(organism)
T10435	(name)	(organism)
T10440	(name)	(organism)
T10442	(name)	(organism)
T10449	(name)	(organism)
T10453	(name)	(organism)
T10454	(name)	(organism)
T10456	(name)	(organism)
T10465	(name)	(organism)
T10473	(name)	(organism)
T10484	(name)	(organism)
T10489	(name)	(organism)
T10490	(name)	(organism)
T10491	(name)	(organism)
T10503	(name)	(organism)
T10508	(name)	(organism)
T10509	(name)	(organism)
T10523	(name)	(organism)
T10539	(name)	(organism)
T10547	(name)	(organism)
T10554	(name)	(organism)
T10556	(name)	(organism)
T10557	(name)	(organism)
T10558	(name)	(organism)
T10562	(name)	(organism)
T10610	(name)	(organism)
T10611	(name)	(organism)
T10612	(name)	(organism)
T10617	(name)	(organism)
T10642	(name)	(organism)
T10643	(name)	(organism)
T10646	(name)	(organism)
T10681	(name)	(organism)
T10683	(name)	(organism)
T10688	(name)	(organism)
T10696	(name)	(organism)
T10701	(name)	(organism)
T10705	(name)	(organism)
T10716	(name)	(organism)
T10717	(name)	(organism)
T10718	(name)	(organism)
T10719	(name)	(organism)
T10744	(name)	(organism)
T10746	(name)	(organism)
T10747	(name)	(organism)
T10758	(name)	(organism)
T10759	(name)	(organism)
T10770	(name)	(organism)
T10771	(name)	(organism)
T10772	(name)	(organism)
T10775	(name)	(organism)
T10780	(name)	(organism)
T10799	(name)	(organism)
T10804	(name)	(organism)
T10835	(name)	(organism)
T10837	(name)	(organism)
T10840	(name)	(organism)
T10841	(name)	(organism)
T10844	(name)	(organism)
T10851	(name)	(organism)
T10852	(name)	(organism)
T10911	(name)	(organism)
T10920	(name)	(organism)
T10931	(name)	(organism)
T10945	(name)	(organism)
T10947	(name)	(organism)
T10974	(name)	(organism)
T10977	(name)	(organism)
T10985	(name)	(organism)
T10994	(name)	(organism)
T11084	(name)	(organism)
T11088	(name)	(organism)
T11097	(name)	(organism)
T11110	(name)	(organism)
T11111	(name)	(organism)
T11113	(name)	(organism)
T11115	(name)	(organism)
T11124	(name)	(organism)
T11134	(name)	(organism)
T11146	(name)	(organism)
T11151	(name)	(organism)
T11152	(name)	(organism)
T11165	(name)	(organism)
T11171	(name)	(organism)
T11185	(name)	(organism)
T11192	(name)	(organism)
T11195	(name)	(organism)
T11200	(name)	(organism)
T11201	(name)	(organism)
T11202	(name)	(organism)
T11209	(name)	(organism)
T11223	(name)	(organism)
T11226	(name)	(organism)
T11233	(name)	(organism)
T11236	(name)	(organism)
T11243	(name)	(organism)
T11245	(name)	(organism)
T11246	(name)	(organism)
T11248	(name)	(organism)
T11264	(name)	(organism)
T11270	(name)	(organism)
T11276	(name)	(organism)
T11290	(name)	(organism)
T11342	(name)	(organism)
T11350	(name)	(organism)
T11355	(name)	(organism)
T11361	(name)	(organism)
T11365	(name)	(organism)
T11366	(name)	(organism)
T11367	(name)	(organism)
T11370	(name)	(organism)
T11371	(name)	(organism)
T11372	(name)	(organism)
T11374	(name)	(organism)
T11376	(name)	(organism)
T11378	(name)	(organism)
T11383	(name)	(organism)
T11386	(name)	(organism)
T11390	(name)	(organism)
T11396	(name)	(organism)
T11398	(name)	(organism)
T11403	(name)	(organism)
T11407	(name)	(organism)
T11422	(name)	(organism)
T11424	(name)	(organism)
T11425	(name)	(organism)
T11440	(name)	(organism)
T11441	(name)	(organism)
T13683	(name)	(organism)
T13711	(name)	(organism)
T13732	(name)	(organism)
T13734	(name)	(organism)
T13735	(name)	(organism)
T13736	(name)	(organism)
T13737	(name)	(organism)
T13762	(name)	(organism)
T13796	(name)	(organism)
T13801	(name)	(organism)
T13820	(name)	(organism)
T13906	(name)	(organism)
T13996	(name)	(organism)
T13997	(name)	(organism)
T14045	(name)	(organism)
T14054	(name)	(organism)
T14055	(name)	(organism)
T14059	(name)	(organism)
T14060	(name)	(organism)
T14065	(name)	(organism)
T14078	(name)	(organism)
T14091	(name)	(organism)
T14103	(name)	(organism)
T14105	(name)	(organism)
T14106	(name)	(organism)
T14127	(name)	(organism)
T14128	(name)	(organism)
T14134	(name)	(organism)
T14140	(name)	(organism)
T14143	(name)	(organism)
T14147	(name)	(organism)
T14148	(name)	(organism)
T14149	(name)	(organism)
T14150	(name)	(organism)
T14151	(name)	(organism)
T14152	(name)	(organism)
T14166	(name)	(organism)
T14187	(name)	(organism)
T14192	(name)	(organism)
T14205	(name)	(organism)
T14225	(name)	(organism)
T14228	(name)	(organism)
T14231	(name)	(organism)
T14240	(name)	(organism)
T14242	(name)	(organism)
T14243	(name)	(organism)
T14244	(name)	(organism)
T14248	(name)	(organism)
T14265	(name)	(organism)
T14268	(name)	(organism)
T14269	(name)	(organism)
T14274	(name)	(organism)
T14275	(name)	(organism)
T14280	(name)	(organism)
T14289	(name)	(organism)
T14316	(name)	(organism)
T14337	(name)	(organism)
T14339	(name)	(organism)
T14342	(name)	(organism)
T14377	(name)	(organism)
T14378	(name)	(organism)
T14394	(name)	(organism)
T14437	(name)	(organism)
T14438	(name)	(organism)
T14482	(name)	(organism)
T14492	(name)	(organism)
T14524	(name)	(organism)
T14538	(name)	(organism)
T14590	(name)	(organism)
T14606	(name)	(organism)
T14610	(name)	(organism)
T14612	(name)	(organism)
T14616	(name)	(organism)
T14621	(name)	(organism)
T14622	(name)	(organism)
T14639	(name)	(organism)
T14645	(name)	(organism)
T14653	(name)	(organism)
T14661	(name)	(organism)
T14682	(name)	(organism)
T14684	(name)	(organism)
T14701	(name)	(organism)
T14725	(name)	(organism)
T14737	(name)	(organism)
T14743	(name)	(organism)
T14745	(name)	(organism)
T14768	(name)	(organism)
T14773	(name)	(organism)
T14778	(name)	(organism)
T14783	(name)	(organism)
T14788	(name)	(organism)
T14791	(name)	(organism)
T14793	(name)	(organism)
T14806	(name)	(organism)
T14811	(name)	(organism)
T14813	(name)	(organism)
T14849	(name)	(organism)
T14867	(name)	(organism)
T14868	(name)	(organism)
T14869	(name)	(organism)
T14871	(name)	(organism)
T14873	(name)	(organism)
T14940	(name)	(organism)
T14942	(name)	(organism)
T14948	(name)	(organism)
T14958	(name)	(organism)
T14965	(name)	(organism)
T14993	(name)	(organism)
T15013	(name)	(organism)
T15014	(name)	(organism)
T15027	(name)	(organism)
T15031	(name)	(organism)
T15034	(name)	(organism)
T15043	(name)	(organism)
T15044	(name)	(organism)
T15045	(name)	(organism)
T15048	(name)	(organism)
T15059	(name)	(organism)
T15079	(name)	(organism)
T15081	(name)	(organism)
T15105	(name)	(organism)
T15125	(name)	(organism)
T15132	(name)	(organism)
T15135	(name)	(organism)
T15142	(name)	(organism)
T15143	(name)	(organism)
T15144	(name)	(organism)
T15147	(name)	(organism)
T15152	(name)	(organism)
T15155	(name)	(organism)
T15164	(name)	(organism)
T15171	(name)	(organism)
T15172	(name)	(organism)
T15173	(name)	(organism)
T15175	(name)	(organism)
T15176	(name)	(organism)
T15177	(name)	(organism)
T15184	(name)	(organism)
T15185	(name)	(organism)
T15198	(name)	(organism)
T15200	(name)	(organism)
T15206	(name)	(organism)
T15209	(name)	(organism)
T15210	(name)	(organism)
T15213	(name)	(organism)
T15216	(name)	(organism)
T15218	(name)	(organism)
T15220	(name)	(organism)
T15223	(name)	(organism)
T15226	(name)	(organism)
T15228	(name)	(organism)
T15231	(name)	(organism)
T15236	(name)	(organism)
T15241	(name)	(organism)
T15251	(name)	(organism)
T15254	(name)	(organism)
T15257	(name)	(organism)
T15268	(name)	(organism)
T15269	(name)	(organism)
T15270	(name)	(organism)
T15272	(name)	(organism)
T15276	(name)	(organism)
T15277	(name)	(organism)
T15279	(name)	(organism)
T15280	(name)	(organism)
T15281	(name)	(organism)
T15282	(name)	(organism)
T15283	(name)	(organism)
T15284	(name)	(organism)
T15286	(name)	(organism)
T15287	(name)	(organism)
T15288	(name)	(organism)
T15289	(name)	(organism)
T15290	(name)	(organism)
T15295	(name)	(organism)
T15296	(name)	(organism)
T15301	(name)	(organism)
T15305	(name)	(organism)
T15308	(name)	(organism)
T15310	(name)	(organism)
T15311	(name)	(organism)
T15314	(name)	(organism)
T15320	(name)	(organism)
T15323	(name)	(organism)
T15325	(name)	(organism)
T15327	(name)	(organism)
T15328	(name)	(organism)
T15329	(name)	(organism)
T15330	(name)	(organism)
T15331	(name)	(organism)
T15332	(name)	(organism)
T15333	(name)	(organism)
T15334	(name)	(organism)
T15335	(name)	(organism)
T15336	(name)	(organism)
T15337	(name)	(organism)
T15338	(name)	(organism)
T15339	(name)	(organism)
T15340	(name)	(organism)
T15341	(name)	(organism)
T15342	(name)	(organism)
T15343	(name)	(organism)
T15344	(name)	(organism)
T15345	(name)	(organism)
T15364	(name)	(organism)
T15366	(name)	(organism)
T15367	(name)	(organism)
T15371	(name)	(organism)
T15392	(name)	(organism)
T15393	(name)	(organism)
T15473	(name)	(organism)
T15474	(name)	(organism)
T15476	(name)	(organism)
T15484	(name)	(organism)
T15505	(name)	(organism)
T15512	(name)	(organism)
T15515	(name)	(organism)
T15516	(name)	(organism)
T15529	(name)	(organism)
T15537	(name)	(organism)
T15541	(name)	(organism)
T15542	(name)	(organism)
T15549	(name)	(organism)
T15551	(name)	(organism)
T15553	(name)	(organism)
T15558	(name)	(organism)
T15576	(name)	(organism)
T15577	(name)	(organism)
T15578	(name)	(organism)
T15581	(name)	(organism)
T15582	(name)	(organism)
T15587	(name)	(organism)
T15592	(name)	(organism)
T15604	(name)	(organism)
T15605	(name)	(organism)
T15610	(name)	(organism)
T15611	(name)	(organism)
T15612	(name)	(organism)
T15618	(name)	(organism)
T15621	(name)	(organism)
T15622	(name)	(organism)
T15623	(name)	(organism)
T15633	(name)	(organism)
T15634	(name)	(organism)
T15652	(name)	(organism)
T15662	(name)	(organism)
T15663	(name)	(organism)
T15666	(name)	(organism)
T15691	(name)	(organism)
T15702	(name)	(organism)
T15707	(name)	(organism)
T15711	(name)	(organism)
T15719	(name)	(organism)
T15720	(name)	(organism)
T15729	(name)	(organism)
T15741	(name)	(organism)
T15751	(name)	(organism)
T15753	(name)	(organism)
T15759	(name)	(organism)
T15773	(name)	(organism)
T15786	(name)	(organism)
T15791	(name)	(organism)
T15793	(name)	(organism)
T15799	(name)	(organism)
T15800	(name)	(organism)
T15804	(name)	(organism)
T15808	(name)	(organism)
T15814	(name)	(organism)
T15816	(name)	(organism)
T15825	(name)	(organism)
T15872	(name)	(organism)
T15895	(name)	(organism)
T15912	(name)	(organism)
T15913	(name)	(organism)
T15919	(name)	(organism)
T15922	(name)	(organism)
T15927	(name)	(organism)
T15946	(name)	(organism)
T15950	(name)	(organism)
T15953	(name)	(organism)
T15960	(name)	(organism)
T15962	(name)	(organism)
T15966	(name)	(organism)
T15967	(name)	(organism)
T15968	(name)	(organism)
T15970	(name)	(organism)
T15972	(name)	(organism)
T15973	(name)	(organism)
T15976	(name)	(organism)
T15978	(name)	(organism)
T15987	(name)	(organism)
T15996	(name)	(organism)
T16002	(name)	(organism)
T16003	(name)	(organism)
T16004	(name)	(organism)
T16006	(name)	(organism)
T16007	(name)	(organism)
T16009	(name)	(organism)
T16013	(name)	(organism)
T16014	(name)	(organism)
T16016	(name)	(organism)
T16018	(name)	(organism)
T16021	(name)	(organism)
T16022	(name)	(organism)
T16024	(name)	(organism)
T16027	(name)	(organism)
T16030	(name)	(organism)
T16036	(name)	(organism)
T16037	(name)	(organism)
T16058	(name)	(organism)
T16062	(name)	(organism)
T16063	(name)	(organism)
T16078	(name)	(organism)
T16080	(name)	(organism)
T16082	(name)	(organism)
T16091	(name)	(organism)
T16105	(name)	(organism)
T16106	(name)	(organism)
T16107	(name)	(organism)
T16121	(name)	(organism)
T16122	(name)	(organism)
T16133	(name)	(organism)
T16134	(name)	(organism)
T16136	(name)	(organism)
T16141	(name)	(organism)
T16142	(name)	(organism)
T16145	(name)	(organism)
T16148	(name)	(organism)
T16179	(name)	(organism)
T16186	(name)	(organism)
T16208	(name)	(organism)
T16210	(name)	(organism)
T16227	(name)	(organism)
T16238	(name)	(organism)
T16240	(name)	(organism)
T16250	(name)	(organism)
T16252	(name)	(organism)
T16254	(name)	(organism)
T16258	(name)	(organism)
T16259	(name)	(organism)
T16261	(name)	(organism)
T16264	(name)	(organism)
T16270	(name)	(organism)
T16285	(name)	(organism)
T16290	(name)	(organism)
T16293	(name)	(organism)
T16313	(name)	(organism)
T16315	(name)	(organism)
T16320	(name)	(organism)
T16340	(name)	(organism)
T16364	(name)	(organism)
T16375	(name)	(organism)
T16376	(name)	(organism)
T16392	(name)	(organism)
T16393	(name)	(organism)
T16394	(name)	(organism)
T16404	(name)	(organism)
T16406	(name)	(organism)
T16407	(name)	(organism)
T16444	(name)	(organism)
T16459	(name)	(organism)
T16460	(name)	(organism)
T16465	(name)	(organism)
T16478	(name)	(organism)
T16484	(name)	(organism)
T16514	(name)	(organism)
T16522	(name)	(organism)
T16523	(name)	(organism)
T16524	(name)	(organism)
T16531	(name)	(organism)
T16532	(name)	(organism)
T16535	(name)	(organism)
T16551	(name)	(organism)
T16561	(name)	(organism)
T16598	(name)	(organism)
T16622	(name)	(organism)
T16642	(name)	(organism)
T16682	(name)	(organism)
T16713	(name)	(organism)
T16725	(name)	(organism)
T16741	(name)	(organism)
T16742	(name)	(organism)
T16743	(name)	(organism)
T16958	(name)	(organism)
T16959	(name)	(organism)
T16960	(name)	(organism)
T16963	(name)	(organism)
T16968	(name)	(organism)
T16969	(name)	(organism)
T16977	(name)	(organism)
T16980	(name)	(organism)
T16981	(name)	(organism)
T16985	(name)	(organism)
T16992	(name)	(organism)
T17023	(name)	(organism)
T17032	(name)	(organism)
T17041	(name)	(organism)
T17043	(name)	(organism)
T17049	(name)	(organism)
T17054	(name)	(organism)
T17059	(name)	(organism)
T17060	(name)	(organism)
T17077	(name)	(organism)
T17079	(name)	(organism)
T17081	(name)	(organism)
T17088	(name)	(organism)
T17089	(name)	(organism)
T17097	(name)	(organism)
T17099	(name)	(organism)
T17100	(name)	(organism)
T17104	(name)	(organism)
T17126	(name)	(organism)
T17218	(name)	(organism)
T17219	(name)	(organism)
T17228	(name)	(organism)
T17245	(name)	(organism)
T17246	(name)	(organism)
T17249	(name)	(organism)
